
-- test_adjacency_recursive p#642 i=5
         452253 function calls (445756 primitive calls) in 0.438 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 datetime.py:469(timedelta)
       36    0.000    0.000    0.000    0.000 getlimits.py:39(<lambda>)
        1    0.000    0.000    0.000    0.000 patches.py:2376(ConnectionStyle)
        1    0.000    0.000    0.000    0.000 backend_macosx.py:1(<module>)
        1    0.000    0.000    0.000    0.000 spines.py:1(<module>)
        7    0.000    0.000    0.000    0.000 pyparsing.py:1337(__or__)
        1    0.000    0.000    0.000    0.000 numbers.py:147(Real)
       31    0.000    0.000    0.000    0.000 _base.py:51(__init__)
        1    0.000    0.000    0.000    0.000 mathtext.py:1078(StandardPsFonts)
       30    0.000    0.000    0.000    0.000 fromnumeric.py:3075(ndim)
        2    0.000    0.000    0.000    0.000 arrayprint.py:458(decorating_function)
        1    0.000    0.000    0.000    0.000 core.py:2819(__new__)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:433(__enter__)
        1    0.000    0.000    0.000    0.000 subprocess.py:688(Popen)
        2    0.000    0.000    0.000    0.000 __init__.py:75(CFUNCTYPE)
        3    0.000    0.000    0.035    0.012 pyplot.py:276(backend_mod)
        3    0.000    0.000    0.000    0.000 patches.py:1878(<listcomp>)
        1    0.000    0.000    0.000    0.000 _layoutbox.py:1(<module>)
        2    0.000    0.000    0.006    0.003 __init__.py:299(loads)
        2    0.000    0.000    0.000    0.000 {built-in method posix.uname}
       11    0.000    0.000    0.000    0.000 os.py:752(decode)
        2    0.000    0.000    0.000    0.000 subprocess.py:1776(_wait)
        1    0.000    0.000    0.000    0.000 transforms.py:2038(IdentityTransform)
        2    0.000    0.000    0.000    0.000 __init__.py:474(_get_data_path)
        4    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
       38    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       27    0.000    0.000    0.000    0.000 _add_newdocs.py:6714(<genexpr>)
        5    0.000    0.000    0.000    0.000 backend_bases.py:1580(_check_savefig_extra_args)
        1    0.000    0.000    0.001    0.001 scanner.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:398(_NormalAccessor)
       16    0.000    0.000    0.000    0.000 _string_helpers.py:44(english_upper)
        1    0.000    0.000    0.000    0.000 axis3d.py:5(<module>)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
        1    0.000    0.000    0.000    0.000 win.py:2(<module>)
        2    0.000    0.000    0.000    0.000 {method 'close' of '_io.TextIOWrapper' objects}
        3    0.000    0.000    0.000    0.000 rcsetup.py:487(validate_whiskers)
        1    0.000    0.000    0.000    0.000 pyparsing.py:789(ParserElement)
        1    0.000    0.000    0.000    0.000 animation.py:256(MovieWriter)
       14    0.000    0.000    0.000    0.000 enum.py:1010(_power_of_two)
       13    0.000    0.000    0.000    0.000 mixins.py:36(_inplace_binary_method)
       13    0.000    0.000    0.000    0.000 abc.py:89(register)
        1    0.000    0.000    0.000    0.000 datetime.py:2181(timezone)
        4    0.000    0.000    0.000    0.000 re.py:223(split)
        8    0.000    0.000    0.036    0.005 <frozen importlib._bootstrap>:1002(_gcd_import)
       20    0.000    0.000    0.000    0.000 rcsetup.py:600(_deprecate_case_insensitive_join_cap)
        1    0.000    0.000    0.000    0.000 relativedelta.py:18(relativedelta)
        2    0.000    0.000    0.001    0.000 pyparsing.py:2764(parseImpl)
        1    0.000    0.000    0.000    0.000 calendar.py:52(<listcomp>)
        1    0.000    0.000    0.000    0.000 isoparser.py:2(<module>)
        1    0.000    0.000    0.000    0.000 deprecation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 polynomial.py:1007(poly1d)
        1    0.000    0.000    0.000    0.000 __init__.py:569(matplotlib_fname)
        2    0.000    0.000    0.001    0.000 pyparsing.py:3359(srange)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:62(<setcomp>)
        1    0.000    0.000    0.000    0.000 __config__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 shlex.py:1(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method posix.scandir}
        1    0.000    0.000    0.000    0.000 _globals.py:1(<module>)
        2    0.000    0.000    0.000    0.000 core.py:2949(_update_from)
        1    0.000    0.000    0.000    0.000 gridspec.py:602(SubplotSpec)
        7    0.000    0.000    0.000    0.000 pathlib.py:373(gethomedir)
        1    0.000    0.000    0.000    0.000 polyutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 os.py:613(get_exec_path)
        7    0.000    0.000    0.000    0.000 core.py:2555(_arraymethod)
        6    0.000    0.000    0.000    0.000 pyparsing.py:3376(<lambda>)
        1    0.000    0.000    0.000    0.000 offsetbox.py:1385(AnnotationBbox)
        1    0.000    0.000    0.001    0.001 ElementPath.py:59(<module>)
       78    0.000    0.000    0.000    0.000 signal.py:22(<lambda>)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _collections_abc.py:72(_check_methods)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1020(set_data)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1252(StructuredVoidFormat)
        4    0.000    0.000    0.000    0.000 pyparsing.py:3002(__init__)
        1    0.000    0.000    0.000    0.000 bezier.py:182(BezierSegment)
        1    0.000    0.000    0.000    0.000 tripcolor.py:1(<module>)
        3    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       22    0.000    0.000    0.000    0.000 _asarray.py:14(asarray)
        1    0.000    0.000    0.000    0.000 image.py:215(_ImageBase)
       40    0.000    0.000    0.000    0.000 enum.py:506(<lambda>)
        1    0.000    0.000    0.001    0.001 string.py:67(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method posix.putenv}
        1    0.000    0.000    0.000    0.000 _cm_listed.py:2061(<dictcomp>)
        1    0.000    0.000    0.000    0.000 patches.py:698(Rectangle)
       77    0.000    0.000    0.000    0.000 signal.py:17(<lambda>)
        1    0.000    0.000    0.000    0.000 ImageColor.py:20(<module>)
        1    0.000    0.000    0.000    0.000 polar.py:225(ThetaLocator)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:881(_find_spec_legacy)
        4    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
       38    0.000    0.000    0.000    0.000 {built-in method _ctypes.sizeof}
        1    0.000    0.000    0.000    0.000 patches.py:883(RegularPolygon)
       10    0.000    0.000    0.000    0.000 version.py:312(<listcomp>)
        6    0.000    0.000    0.000    0.000 _collections_abc.py:664(__contains__)
        4    0.000    0.000    0.001    0.000 pyplot.py:794(close)
        1    0.000    0.000    0.000    0.000 mathtext.py:3302(MathTextParser)
       76    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 axis3d.py:35(Axis)
        2    0.000    0.000    0.000    0.000 datetime.py:1236(__new__)
        1    0.000    0.000    0.000    0.000 quiver.py:442(Quiver)
        1    0.000    0.000    0.000    0.000 table.py:232(Table)
        1    0.000    0.000    0.000    0.000 random.py:78(Random)
        6    0.000    0.000    0.000    0.000 rcsetup.py:617(validate_joinstyle)
        1    0.000    0.000    0.000    0.000 backend_bases.py:733(GraphicsContextBase)
        1    0.000    0.000    0.000    0.000 _text_layout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 patches.py:3564(FancyBboxPatch)
       20    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 utils.py:147(deprecate)
        1    0.000    0.000    0.000    0.000 scale.py:263(LogScale)
        8    0.000    0.000    0.000    0.000 core.py:8094(__init__)
        1    0.000    0.000    0.000    0.000 __future__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ast.py:76(_convert)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 transforms.py:2266(CompositeGenericTransform)
        1    0.000    0.000    0.000    0.000 table.py:30(Cell)
        6    0.000    0.000    0.000    0.000 rcsetup.py:264(validate_fonttype)
        1    0.000    0.000    0.000    0.000 tempfile.py:761(SpooledTemporaryFile)
        7    0.000    0.000    0.000    0.000 pyparsing.py:2809(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:887(createLock)
        1    0.000    0.000    0.000    0.000 pathlib.py:135(<setcomp>)
       52    0.000    0.000    0.000    0.000 pathlib.py:505(_select_from)
        1    0.000    0.000    0.000    0.000 arrayterator.py:1(<module>)
        1    0.000    0.000    0.000    0.000 fnmatch.py:74(translate)
        4    0.000    0.000    0.000    0.000 pyparsing.py:327(__setitem__)
       10    0.000    0.000    0.000    0.000 __init__.py:216(_logged_cached)
        1    0.000    0.000    0.000    0.000 _factories.py:1(<module>)
        3    0.000    0.000    0.000    0.000 ufunclike.py:41(_fix_out_named_y)
       10    0.000    0.000    0.000    0.000 axis.py:1935(_make_getset_interval)
        1    0.000    0.000    0.000    0.000 mathtext.py:1863(Glue)
        1    0.000    0.000    0.000    0.000 text.py:1521(Annotation)
       10    0.000    0.000    0.000    0.000 pkgutil.py:405(get_importer)
       10    0.000    0.000    0.000    0.000 genericpath.py:27(isfile)
        1    0.000    0.000    0.000    0.000 gridspec.py:26(GridSpecBase)
        1    0.000    0.000    0.000    0.000 quiver.py:195(QuiverKey)
       11    0.000    0.000    0.000    0.000 legend_handler.py:59(__init__)
       18    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
       12    0.000    0.000    0.000    0.000 patches.py:1883(<genexpr>)
        1    0.000    0.000    0.000    0.000 tz.py:132(tzoffset)
        1    0.000    0.000    0.000    0.000 _secondary_axes.py:37(SecondaryAxis)
        1    0.000    0.000    0.000    0.000 subprocess.py:638(_use_posix_spawn)
       19    0.000    0.000    0.000    0.000 tokenize.py:58(group)
        1    0.000    0.000    0.000    0.000 numerictypes.py:560(_register_types)
        6    0.000    0.000    0.000    0.000 pyparsing.py:2095(__init__)
        1    0.000    0.000    0.000    0.000 trirefine.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2630(FigureManagerBase)
        1    0.000    0.000    0.000    0.000 threading.py:761(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:750(Thread)
        1    0.000    0.000    0.000    0.000 pyparsing.py:1807(Regex)
       24    0.000    0.000    0.000    0.000 dviread.py:135(_dispatch)
        1    0.000    0.000    0.000    0.000 fnmatch.py:1(<module>)
        4    0.000    0.000    0.000    0.000 genericpath.py:16(exists)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tight_layout.py:1(<module>)
        1    0.000    0.000    0.001    0.001 ImagePalette.py:19(<module>)
       24    0.000    0.000    0.000    0.000 MapCoordinateMath.py:5(deg_to_rad)
        7    0.000    0.000    0.000    0.000 legend_handler.py:136(__init__)
       12    0.000    0.000    0.000    0.000 rcsetup.py:200(validate_axisbelow)
        5    0.000    0.000    0.000    0.000 version.py:331(_cmp)
        1    0.000    0.000    0.000    0.000 __init__.py:637(RcParams)
       10    0.000    0.000    0.000    0.000 extras.py:235(__init__)
        6    0.000    0.000    0.000    0.000 six.py:126(__init__)
       10    0.000    0.000    0.000    0.000 pyparsing.py:1793(charsAsStr)
        1    0.000    0.000    0.000    0.000 patches.py:1375(Ellipse)
       24    0.000    0.000    0.000    0.000 enum.py:748(value)
        1    0.000    0.000    0.000    0.000 patches.py:3828(FancyArrowPatch)
        1    0.000    0.000    0.000    0.000 {built-in method math.ceil}
        1    0.000    0.000    0.000    0.000 polar.py:407(RadialLocator)
        1    0.000    0.000    0.000    0.000 IcosahedronMath.py:48(get_exact_iterations_from_points)
        1    0.000    0.000    0.000    0.000 _polybase.py:1(<module>)
       17    0.000    0.000    0.000    0.000 {method 'update' of 'set' objects}
        1    0.000    0.000    0.000    0.000 _pylab_helpers.py:1(<module>)
        8    0.000    0.000    0.000    0.000 __init__.py:423(_asdict)
        1    0.000    0.000    0.000    0.000 backend_bases.py:2772(_Mode)
        8    0.000    0.000    0.000    0.000 pathlib.py:932(__truediv__)
        1    0.000    0.000    0.000    0.000 patches.py:1185(Arrow)
        1    0.000    0.000    0.000    0.000 contour.py:48(ContourLabeler)
        3    0.000    0.000    0.000    0.000 _common.py:132(_validate_fromutc_inputs)
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
        6    0.000    0.000    0.000    0.000 core.py:1147(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method time.localtime}
        8    0.000    0.000    0.000    0.000 fontconfig_pattern.py:144(_name)
        1    0.000    0.000    0.006    0.006 __init__.py:274(load)
       16    0.000    0.000    0.000    0.000 _dtype.py:24(_kind_name)
       20    0.000    0.000    0.000    0.000 _collections_abc.py:392(__subclasshook__)
        1    0.000    0.000    0.000    0.000 ticker.py:468(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 rcsetup.py:1407(<listcomp>)
        1    0.000    0.000    0.000    0.000 ImageChops.py:18(<module>)
        1    0.000    0.000    0.000    0.000 gzip.py:120(GzipFile)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3120(delimitedList)
        1    0.000    0.000    0.000    0.000 geo.py:14(GeoAxes)
        1    0.000    0.000    0.000    0.000 threading.py:903(_set_tstate_lock)
        1    0.000    0.000    0.000    0.000 {built-in method PyQt5.QtCore.pyqtSlot}
       10    0.000    0.000    0.000    0.000 enum.py:952(_high_bit)
        1    0.000    0.000    0.000    0.000 numeric.py:2084(identity)
        2    0.000    0.000    0.000    0.000 subprocess.py:1078(wait)
        9    0.000    0.000    0.000    0.000 fontconfig_pattern.py:151(<listcomp>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:268(ParseResults)
        8    0.000    0.000    0.000    0.000 pyparsing.py:2265(<listcomp>)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:46(_pack_uint32)
       21    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _layoutbox.py:46(LayoutBox)
