         26965268 function calls (26600257 primitive calls) in 56.897 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    72825    0.068    0.000    0.068    0.000 {built-in method seterrobj}
    11358    0.022    0.000    0.067    0.000 lines.py:653(set_data)
      992    0.006    0.000    0.066    0.000 ticker.py:1703(set_params)
73163/63093    0.057    0.000    0.063    0.000 transforms.py:2353(_get_is_affine)
     7182    0.027    0.000    0.063    0.000 _base.py:255(_getdefaults)
   235064    0.052    0.000    0.063    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.062    0.062 _axes.py:1(<module>)
    36370    0.049    0.000    0.062    0.000 cbook.py:1685(clean)
    26281    0.033    0.000    0.061    0.000 artist.py:534(get_snap)
    36412    0.052    0.000    0.061    0.000 numeric.py:3060(__init__)
    26409    0.060    0.000    0.060    0.000 {built-in method min}
    14411    0.018    0.000    0.059    0.000 cbook.py:371(add_destroy_callback)
       22    0.000    0.000    0.058    0.003 backend_tkagg.py:593(show)
   222492    0.058    0.000    0.058    0.000 artist.py:236(axes)
        1    0.000    0.000    0.058    0.058 text.py:3(<module>)
       16    0.000    0.000    0.058    0.004 six.py:91(__get__)
       16    0.000    0.000    0.057    0.004 six.py:80(_import_module)
     3780    0.004    0.000    0.057    0.000 core.py:2850(<listcomp>)
    26873    0.028    0.000    0.057    0.000 lines.py:68(_scale_dashes)
      267    0.001    0.000    0.056    0.000 <frozen importlib._bootstrap>:654(_compile_bytecode)
      696    0.001    0.000    0.056    0.000 axis.py:495(_get_text1_transform)
    21120    0.041    0.000    0.055    0.000 markers.py:211(__bool__)
   149945    0.055    0.000    0.055    0.000 transforms.py:1853(get_matrix)
      696    0.005    0.000    0.055    0.000 _base.py:793(get_yaxis_text1_transform)
      267    0.055    0.000    0.055    0.000 {built-in method loads}
    33403    0.035    0.000    0.055    0.000 artist.py:353(get_transform)
       11    0.000    0.000    0.054    0.005 artist.py:1508(kwdoc)
    30240    0.054    0.000    0.054    0.000 core.py:3418(__setattr__)
        1    0.000    0.000    0.053    0.053 collections.py:10(<module>)
        1    0.000    0.000    0.053    0.053 __init__.py:1785(__init__)
        1    0.052    0.052    0.052    0.052 {built-in method create}
    36352    0.052    0.000    0.052    0.000 {built-in method result_type}
    34382    0.037    0.000    0.051    0.000 artist.py:52(after)
     1890    0.044    0.000    0.051    0.000 {built-in method get_path_collection_extents}
     1890    0.005    0.000    0.050    0.000 collections.py:747(set_alpha)
     9072    0.008    0.000    0.050    0.000 _base.py:2767(xaxis_inverted)
    57120    0.050    0.000    0.050    0.000 weakref.py:102(remove)
       11    0.001    0.000    0.049    0.004 artist.py:1226(pprint_setters)
     9072    0.008    0.000    0.048    0.000 _base.py:3050(yaxis_inverted)
    13374    0.025    0.000    0.048    0.000 lines.py:39(_get_dash_pattern)
    34382    0.034    0.000    0.048    0.000 artist.py:45(before)
     3780    0.009    0.000    0.048    0.000 colors.py:208(to_rgba_array)
     1187    0.011    0.000    0.047    0.000 ParkingSimulation.py:53(__init__)
      240    0.001    0.000    0.047    0.000 spines.py:278(draw)
        1    0.000    0.000    0.046    0.046 rcsetup.py:15(<module>)
     1890    0.002    0.000    0.046    0.000 collections.py:669(set_facecolor)
    11358    0.024    0.000    0.046    0.000 lines.py:1039(set_linewidth)
     9450    0.013    0.000    0.045    0.000 core.py:1668(make_mask_none)
      562    0.003    0.000    0.045    0.000 inspect.py:1889(_signature_internal)
    22081    0.023    0.000    0.045    0.000 backend_bases.py:940(set_alpha)
   270270    0.044    0.000    0.044    0.000 {method 'pop' of 'dict' objects}
       10    0.000    0.000    0.043    0.004 six.py:159(_resolve)
    33784    0.042    0.000    0.042    0.000 {method 'match' of '_sre.SRE_Pattern' objects}
      620    0.004    0.000    0.042    0.000 backend_agg.py:269(_get_agg_font)
    16333    0.042    0.000    0.042    0.000 {built-in method affine_transform}
    36661    0.025    0.000    0.042    0.000 transforms.py:1666(__array__)
        1    0.000    0.000    0.042    0.042 __init__.py:7(<module>)
        1    0.000    0.000    0.041    0.041 request.py:68(<module>)
       11    0.004    0.000    0.041    0.004 artist.py:1145(_get_setters_and_targets)
    45120    0.041    0.000    0.041    0.000 _weakrefset.py:70(__contains__)
      562    0.019    0.000    0.041    0.000 inspect.py:2369(from_function)
    11358    0.020    0.000    0.041    0.000 lines.py:1186(set_markeredgewidth)
     9076    0.041    0.000    0.041    0.000 {method 'clip' of 'numpy.ndarray' objects}
      352    0.001    0.000    0.041    0.000 <frozen importlib._bootstrap>:78(_path_is_mode_type)
     6960    0.007    0.000    0.040    0.000 axis.py:291(_set_artist_props)
   146570    0.040    0.000    0.040    0.000 path.py:221(vertices)
    11358    0.024    0.000    0.040    0.000 lines.py:1458(set_dash_capstyle)
    25236    0.040    0.000    0.040    0.000 {method 'reshape' of 'numpy.ndarray' objects}
      322    0.000    0.000    0.040    0.000 <frozen importlib._bootstrap>:87(_path_isfile)
    19050    0.021    0.000    0.040    0.000 transforms.py:2372(transform_non_affine)
      523    0.006    0.000    0.039    0.000 inspect.py:937(getfullargspec)
    11358    0.039    0.000    0.039    0.000 cbook.py:752(is_numlike)
        1    0.000    0.000    0.039    0.039 fontconfig_pattern.py:7(<module>)
      107    0.000    0.000    0.039    0.000 re.py:217(compile)
28728/14364    0.033    0.000    0.039    0.000 transforms.py:2349(depth)
      105    0.001    0.000    0.039    0.000 sre_compile.py:460(compile)
     9072    0.039    0.000    0.039    0.000 {method 'take' of 'numpy.ndarray' objects}
      696    0.002    0.000    0.039    0.000 axis.py:364(_get_text2_transform)
     2490    0.003    0.000    0.039    0.000 markers.py:277(get_transform)
    10755    0.038    0.000    0.038    0.000 {method 'flatten' of 'numpy.ndarray' objects}
     1890    0.013    0.000    0.038    0.000 cm.py:183(__init__)
   132444    0.037    0.000    0.037    0.000 {method 'startswith' of 'str' objects}
      696    0.004    0.000    0.037    0.000 _base.py:741(get_xaxis_text2_transform)
    14412    0.037    0.000    0.037    0.000 weakref.py:312(__init__)
       24    0.000    0.000    0.037    0.002 __init__.py:1137(rc_params_from_file)
     1890    0.005    0.000    0.037    0.000 shape_base.py:355(dstack)
     1890    0.010    0.000    0.036    0.000 collections.py:500(set_linewidth)
     7182    0.034    0.000    0.036    0.000 _base.py:178(__call__)
    96155    0.036    0.000    0.036    0.000 weakref.py:116(_commit_removals)
     1890    0.006    0.000    0.036    0.000 collections.py:627(set_antialiased)
     1200    0.006    0.000    0.036    0.000 text.py:329(_get_layout)
   173790    0.035    0.000    0.035    0.000 {method 'append' of 'list' objects}
   145650    0.035    0.000    0.035    0.000 {built-in method geterrobj}
      992    0.009    0.000    0.034    0.000 ticker.py:1695(_staircase)
        1    0.000    0.000    0.034    0.034 pyparsing.py:61(<module>)
        1    0.000    0.000    0.034    0.034 core.py:1(<module>)
    46718    0.034    0.000    0.034    0.000 {method 'ravel' of 'numpy.ndarray' objects}
     2909    0.005    0.000    0.033    0.000 font_manager.py:813(set_family)
     1890    0.009    0.000    0.033    0.000 collections.py:528(set_linestyle)
        1    0.000    0.000    0.033    0.033 client.py:67(<module>)
    45/44    0.000    0.000    0.033    0.001 <frozen importlib._bootstrap>:1156(_load_backward_compatible)
    95277    0.033    0.000    0.033    0.000 {method 'update' of 'dict' objects}
     3780    0.012    0.000    0.033    0.000 collections.py:579(_bcast_lwls)
        1    0.000    0.000    0.032    0.032 core.py:155(load_base_library)
        1    0.000    0.000    0.032    0.032 core.py:187(read_style_directory)
     1890    0.004    0.000    0.032    0.000 pyplot.py:345(sci)
       24    0.006    0.000    0.031    0.001 __init__.py:1060(_rc_params_in_file)
  292/291    0.000    0.000    0.031    0.000 <frozen importlib._bootstrap>:534(_check_name_wrapper)
    11358    0.019    0.000    0.031    0.000 lines.py:1419(set_dash_joinstyle)
        2    0.000    0.000    0.031    0.015 __init__.py:45(<module>)
       25    0.000    0.000    0.031    0.001 <frozen importlib._bootstrap>:1708(load_module)
55186/52756    0.018    0.000    0.030    0.000 {built-in method hash}
     1187    0.014    0.000    0.030    0.000 ParkingSimulation.py:248(euclidean_distance)
    99506    0.028    0.000    0.030    0.000 {method 'add' of 'set' objects}
    10573    0.010    0.000    0.030    0.000 core.py:629(filled)
     4878    0.007    0.000    0.030    0.000 artist.py:919(set_zorder)
    11358    0.021    0.000    0.030    0.000 lines.py:1222(set_markersize)
     5670    0.020    0.000    0.030    0.000 shape_base.py:115(atleast_3d)
    14364    0.017    0.000    0.030    0.000 _base.py:274(<genexpr>)
       25    0.025    0.001    0.029    0.001 {built-in method load_dynamic}
    11358    0.018    0.000    0.029    0.000 lines.py:1472(set_solid_capstyle)
        1    0.000    0.000    0.029    0.029 backend_tkagg.py:263(resize)
       21    0.000    0.000    0.029    0.001 _base.py:948(_gen_axes_spines)
      600    0.001    0.000    0.029    0.000 transforms.py:2716(get_transformed_points_and_affine)
      267    0.018    0.000    0.028    0.000 <frozen importlib._bootstrap>:1621(get_data)
    17821    0.014    0.000    0.028    0.000 <string>:12(__new__)
       84    0.001    0.000    0.028    0.000 spines.py:453(linear_spine)
    48073    0.028    0.000    0.028    0.000 __init__.py:83(__iter__)
     1455    0.003    0.000    0.028    0.000 __init__.py:909(__setitem__)
     1890    0.002    0.000    0.028    0.000 transforms.py:1601(frozen)
        1    0.000    0.000    0.028    0.028 backend_bases.py:33(<module>)
     3780    0.009    0.000    0.028    0.000 transforms.py:2460(get_matrix)
    12690    0.016    0.000    0.027    0.000 lines.py:1233(set_xdata)
     1072    0.021    0.000    0.027    0.000 cbook.py:1406(popall)
        1    0.000    0.000    0.027    0.027 artist.py:1(<module>)
    11358    0.016    0.000    0.027    0.000 lines.py:1432(set_solid_joinstyle)
      620    0.027    0.000    0.027    0.000 {method 'set_text' of 'matplotlib.ft2font.FT2Font' objects}
     9450    0.014    0.000    0.026    0.000 fromnumeric.py:1565(shape)
    54053    0.024    0.000    0.026    0.000 backend_tkagg.py:361(draw_idle)
    11358    0.015    0.000    0.026    0.000 lines.py:1019(set_drawstyle)
     9072    0.014    0.000    0.026    0.000 axis.py:2320(get_minpos)
       60    0.001    0.000    0.026    0.000 axis.py:1815(_update_label_position)
   114689    0.025    0.000    0.025    0.000 {method 'items' of 'dict' objects}
      126    0.002    0.000    0.025    0.000 patches.py:87(__init__)
     1890    0.004    0.000    0.025    0.000 collections.py:181(_get_bool)
      120    0.002    0.000    0.025    0.000 ticker.py:635(set_locs)
    14411    0.022    0.000    0.025    0.000 weakref.py:378(__contains__)
      992    0.002    0.000    0.025    0.000 shape_base.py:239(hstack)
     9072    0.014    0.000    0.025    0.000 axis.py:1983(get_minpos)
      996    0.008    0.000    0.025    0.000 axis.py:455(update_position)
    11487    0.025    0.000    0.025    0.000 {method 'astype' of 'numpy.ndarray' objects}
       60    0.001    0.000    0.025    0.000 axis.py:2143(_update_label_position)
      124    0.000    0.000    0.025    0.000 axis.py:708(_set_scale)
        1    0.000    0.000    0.025    0.025 _axes.py:94(Axes)
      996    0.007    0.000    0.025    0.000 axis.py:590(update_position)
      620    0.001    0.000    0.025    0.000 font_manager.py:1443(findfont)
   119817    0.025    0.000    0.025    0.000 {built-in method id}
      105    0.001    0.000    0.025    0.000 sre_parse.py:736(parse)
      480    0.002    0.000    0.024    0.000 text.py:316(update_from)
    26881    0.024    0.000    0.024    0.000 backend_bases.py:1049(set_linewidth)
    20790    0.009    0.000    0.024    0.000 core.py:1396(getmask)
      124    0.001    0.000    0.024    0.000 scale.py:69(set_default_locators_and_formatters)
      620    0.002    0.000    0.024    0.000 font_manager.py:1228(findfont)
      960    0.004    0.000    0.024    0.000 transforms.py:1448(transform_path_non_affine)
        1    0.000    0.000    0.024    0.024 parser.py:5(<module>)
    14411    0.021    0.000    0.023    0.000 weakref.py:353(__setitem__)
    74290    0.014    0.000    0.023    0.000 {built-in method next}
       84    0.001    0.000    0.023    0.000 spines.py:44(__init__)
     1890    0.004    0.000    0.023    0.000 shape_base.py:409(<listcomp>)
       39    0.001    0.000    0.023    0.001 __init__.py:1696(param)
        1    0.000    0.000    0.023    0.023 _internal.py:6(<module>)
  253/105    0.001    0.000    0.023    0.000 sre_parse.py:351(_parse_sub)
      120    0.001    0.000    0.023    0.000 axis.py:1764(_get_pixel_distance_along_axis)
        1    0.000    0.000    0.023    0.023 feedparser.py:20(<module>)
  306/111    0.007    0.000    0.023    0.000 sre_parse.py:429(_parse)
     1200    0.005    0.000    0.023    0.000 text.py:901(get_prop_tup)
     2909    0.020    0.000    0.023    0.000 font_manager.py:848(set_weight)
       60    0.018    0.000    0.022    0.000 _base.py:2400(<listcomp>)
     9694    0.015    0.000    0.022    0.000 _collections_abc.py:426(values)
     3363    0.009    0.000    0.022    0.000 text.py:238(update)
    17010    0.022    0.000    0.022    0.000 core.py:3618(_get_data)
      496    0.007    0.000    0.022    0.000 ticker.py:1676(_validate_steps)
    93802    0.022    0.000    0.022    0.000 {method 'lower' of 'str' objects}
    11358    0.012    0.000    0.022    0.000 lines.py:1000(set_antialiased)
      600    0.010    0.000    0.022    0.000 transforms.py:694(translated)
        1    0.000    0.000    0.022    0.022 __init__.py:18(pylab_setup)
    36288    0.022    0.000    0.022    0.000 cbook.py:1768(<listcomp>)
      120    0.001    0.000    0.021    0.000 axis.py:2098(_get_pixel_distance_along_axis)
    12690    0.012    0.000    0.021    0.000 lines.py:1243(set_ydata)
    96184    0.021    0.000    0.021    0.000 {method 'values' of 'dict' objects}
        1    0.000    0.000    0.021    0.021 transforms.py:30(<module>)
     2909    0.015    0.000    0.021    0.000 font_manager.py:885(set_size)
      601    0.003    0.000    0.021    0.000 inspect.py:2318(__init__)
      620    0.001    0.000    0.020    0.000 font_manager.py:1000(get)
        1    0.000    0.000    0.020    0.020 backend_tkagg.py:2(<module>)
    11004    0.019    0.000    0.020    0.000 figure.py:139(current_key_axes)
        1    0.000    0.000    0.020    0.020 message.py:5(<module>)
    11358    0.011    0.000    0.020    0.000 lines.py:1198(set_markerfacecolor)
     3780    0.010    0.000    0.020    0.000 cm.py:145(get_cmap)
   252497    0.019    0.000    0.019    0.000 {method 'bit_length' of 'int' objects}
     5400    0.013    0.000    0.019    0.000 artist.py:185(have_units)
     9072    0.019    0.000    0.019    0.000 cbook.py:2678(get_label)
      992    0.002    0.000    0.019    0.000 shape_base.py:288(<listcomp>)
    11358    0.011    0.000    0.019    0.000 lines.py:1210(set_markerfacecoloralt)
    11358    0.011    0.000    0.019    0.000 lines.py:1174(set_markeredgecolor)
    54091    0.019    0.000    0.019    0.000 backend_bases.py:1717(is_saving)
      631    0.004    0.000    0.019    0.000 __init__.py:41(__init__)
    37223    0.018    0.000    0.018    0.000 transforms.py:2249(get_matrix)
