memoizing neighbors
got new color (0, 255, 255, 255) at (0, 0)
got new color (0, 0, 0, 255) at (49, 140)
map size 90000 pixels
filling elevation for 18000 steps, plotting every None
step 0
step 1000
step 2000
step 3000
step 4000
step 5000
step 6000
step 7000
step 8000
step 9000
step 10000
step 11000
step 12000
step 13000
step 14000
step 15000
step 16000
step 17000
         1385756690 function calls (1385534453 primitive calls) in 666.268 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       39    0.000    0.000    0.000    0.000 __init__.py:1598(_preprocess_data)
        2    0.000    0.000    0.013    0.006 __init__.py:45(<module>)
        1    0.000    0.000    0.001    0.001 pyparsing.py:4853(_makeTags)
        1    0.000    0.000    0.001    0.001 twodim_base.py:3(<module>)
       69    0.000    0.000    0.000    0.000 transforms.py:2313(get_matrix)
        1    0.000    0.000    0.001    0.001 colors.py:61(<module>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:445(_construct_lookups)
       14    0.000    0.000    0.000    0.000 __init__.py:142(_check_size)
        2    0.000    0.000    0.008    0.004 __init__.py:3(<module>)
       15    0.000    0.000    0.000    0.000 rcsetup.py:906(validate_animation_writer_path)
      137    0.000    0.000    0.000    0.000 pyparsing.py:2039(setWhitespaceChars)
       12    0.000    0.000    0.000    0.000 enum.py:99(<dictcomp>)
       44    0.000    0.000    0.000    0.000 backend_agg.py:261(points_to_pixels)
       18    0.000    0.000    0.001    0.000 pyparsing.py:3917(parseImpl)
       17    0.000    0.000    0.000    0.000 cycler.py:112(__init__)
       80    0.000    0.000    0.000    0.000 numeric.py:1782(isscalar)
        1    0.000    0.000    0.000    0.000 records.py:35(<module>)
       88    0.000    0.000    0.000    0.000 traceback.py:286(walk_stack)
       57    0.000    0.000    0.000    0.000 __init__.py:19(__new__)
        5    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.update_path_extents}
        1    0.000    0.000    0.000    0.000 pickle.py:975(_Unpickler)
        4    0.000    0.000    0.007    0.002 ticker.py:1987(tick_values)
        1    0.000    0.000    0.000    0.000 core.py:2708(MaskedArray)
       36    0.000    0.000    0.000    0.000 _add_newdocs.py:6710(<genexpr>)
       20    0.000    0.000    0.000    0.000 pyparsing.py:1545(resetCache)
       17    0.000    0.000    0.000    0.000 {method 'take' of 'numpy.ndarray' objects}
        5    0.000    0.000    0.000    0.000 _methods.py:228(_ptp)
       20    0.000    0.000    0.001    0.000 pyparsing.py:3837(parseImpl)
        4    0.000    0.000    0.000    0.000 ticker.py:1756(scale_range)
       21    0.000    0.000    0.001    0.000 axis.py:534(_get_text1_transform)
        4    0.000    0.000    0.000    0.000 spines.py:203(_adjust_location)
        2    0.000    0.000    0.026    0.013 figure.py:1216(add_subplot)
       13    0.000    0.000    0.000    0.000 patches.py:355(set_linestyle)
        6    0.000    0.000    0.000    0.000 patches.py:1811(_pprint_table)
        1    0.000    0.000    0.001    0.001 polynomial.py:4(<module>)
        1    0.000    0.000    0.002    0.002 random.py:37(<module>)
       22    0.000    0.000    0.001    0.000 fromnumeric.py:1974(clip)
        1    0.000    0.000    0.012    0.012 py3k.py:4(<module>)
       16    0.000    0.000    0.000    0.000 _base.py:3101(get_xlim)
       42    0.000    0.000    0.000    0.000 text.py:1130(set_x)
       20    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       94    0.000    0.000    0.000    0.000 backend_bases.py:804(get_clip_path)
       22    0.000    0.000    0.000    0.000 linecache.py:53(checkcache)
       31    0.000    0.000    0.000    0.000 warnings.py:388(__exit__)
        1    0.000    0.000    0.000    0.000 encoder.py:2(<module>)
        1    0.000    0.000    0.000    0.000 _ufunc_config.py:5(<module>)
        1    0.000    0.000    0.015    0.015 backend_bases.py:33(<module>)
        4    0.000    0.000    0.000    0.000 shape_base.py:82(atleast_2d)
        8    0.000    0.000    0.000    0.000 {built-in method _warnings.warn}
       30    0.000    0.000    0.000    0.000 backend_bases.py:879(set_alpha)
        1    0.000    0.000    0.006    0.006 lines.py:4(<module>)
      136    0.000    0.000    0.000    0.000 {method 'issuperset' of 'frozenset' objects}
       30    0.000    0.000    0.005    0.000 __init__.py:826(__init__)
        1    0.000    0.000    0.002    0.002 nanfunctions.py:22(<module>)
        1    0.000    0.000    0.003    0.003 axis.py:3(<module>)
        1    0.000    0.000    0.003    0.003 shutil.py:5(<module>)
        1    0.000    0.000    0.205    0.205 backend_bases.py:1950(print_figure)
       18    0.000    0.000    0.000    0.000 _base.py:3509(get_ylim)
        1    0.000    0.000    0.001    0.001 collections.py:1904(draw)
        1    0.000    0.000    0.000    0.000 axis.py:1645(set_ticklabels)
        4    0.000    0.000    0.002    0.001 axis.py:701(__init__)
       44    0.000    0.000    0.000    0.000 text.py:36(_wrap_text)
      244    0.000    0.000    0.000    0.000 {method 'end' of '_sre.SRE_Match' objects}
       47    0.000    0.000    0.000    0.000 pyparsing.py:2409(parseImpl)
      322    0.000    0.000    0.000    0.000 transforms.py:1772(get_affine)
      144    0.000    0.000    0.000    0.000 inspect.py:63(ismodule)
        1    0.000    0.000    0.004    0.004 case.py:1(<module>)
       90    0.000    0.000    0.000    0.000 _inspect.py:133(strseq)
      224    0.000    0.000    0.000    0.000 patches.py:1822(<genexpr>)
      174    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 markers.py:165(MarkerStyle)
       34    0.000    0.000    0.000    0.000 axis.py:213(get_tick_padding)
        1    0.000    0.000    0.000    0.000 colorbar.py:1016(_locate)
        1    0.000    0.000    0.004    0.004 mathtext.py:2202(Parser)
        8    0.000    0.000    0.002    0.000 backend_agg.py:120(draw_path)
    33/10    0.000    0.000    0.004    0.000 pyparsing.py:3721(leaveWhitespace)
        1    0.000    0.000    0.000    0.000 dviread.py:173(Dvi)
       27    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.generic' objects}
       51    0.000    0.000    0.000    0.000 core.py:1278(_replace_dtype_fields_recursive)
       16    0.000    0.000    0.001    0.000 _base.py:2107(_process_unit_info)
      115    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        1    0.000    0.000    0.001    0.001 fontconfig_pattern.py:65(__init__)
       20    0.000    0.000    0.000    0.000 core.py:666(getdata)
       49    0.000    0.000    0.000    0.000 artist.py:522(get_snap)
        8    0.000    0.000    0.001    0.000 spines.py:485(linear_spine)
      138    0.000    0.000    0.000    0.000 {built-in method numpy.geterrobj}
        1    0.000    0.000    0.204    0.204 backend_agg.py:468(print_png)
        1    0.000    0.000    0.001    0.001 colorbar.py:747(_ticker)
       20    0.000    0.000    0.000    0.000 functools.py:422(decorating_function)
        9    0.000    0.000    0.001    0.000 core.py:7778(asarray)
       13    0.000    0.000    0.001    0.000 transforms.py:733(<listcomp>)
       22    0.000    0.000    0.001    0.000 <__array_function__ internals>:2(clip)
        1    0.000    0.000    0.000    0.000 _methods.py:5(<module>)
        1    0.000    0.000    0.126    0.126 _backend_tk.py:1002(new_figure_manager_given_figure)
       86    0.000    0.000    0.000    0.000 rcsetup.py:201(validate_int)
       68    0.000    0.000    0.000    0.000 ipaddress.py:1251(__init__)
       25    0.000    0.000    0.000    0.000 core.py:3663(filled)
      204    0.000    0.000    0.000    0.000 patches.py:1815(<genexpr>)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:238(_add_array_type)
      176    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
       84    0.000    0.000    0.000    0.000 overrides.py:105(decorator)
       84    0.000    0.000    0.000    0.000 overrides.py:94(set_module)
       34    0.000    0.000    0.000    0.000 __init__.py:1624(safe_first_element)
        1    0.000    0.000    0.002    0.002 _pocketfft.py:29(<module>)
       32    0.000    0.000    0.000    0.000 _type_aliases.py:68(<genexpr>)
       23    0.000    0.000    0.000    0.000 patches.py:337(set_linewidth)
        4    0.000    0.000    0.001    0.000 _base.py:2899(tick_params)
        1    0.000    0.000    0.000    0.000 tarfile.py:30(<module>)
       17    0.000    0.000    0.000    0.000 contextlib.py:103(contextmanager)
        2    0.000    0.000    0.006    0.003 axis.py:2278(_get_tick_boxes_siblings)
       94    0.000    0.000    0.000    0.000 backend_bases.py:814(get_dashes)
       66    0.000    0.000    0.000    0.000 text.py:1245(get_usetex)
        1    0.000    0.000    0.001    0.001 ticker.py:165(<module>)
       18    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
      221    0.000    0.000    0.000    0.000 fromnumeric.py:2273(_all_dispatcher)
       11    0.000    0.000    0.003    0.000 pyparsing.py:1586(parseString)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:235(_requires_builtin_wrapper)
        1    0.000    0.000    0.000    0.000 scale.py:1(<module>)
       42    0.000    0.000    0.000    0.000 collections.py:178(get_offset_transform)
       13    0.000    0.000    0.001    0.000 transforms.py:734(<listcomp>)
      132    0.000    0.000    0.000    0.000 ticker.py:234(set_axis)
       22    0.000    0.000    0.000    0.000 lines.py:694(_get_transformed_path)
        5    0.000    0.000    0.000    0.000 transforms.py:855(update_from_path)
       23    0.000    0.000    0.000    0.000 rcsetup.py:57(<dictcomp>)
        1    0.000    0.000    0.000    0.000 texmanager.py:48(TexManager)
        9    0.000    0.000    0.000    0.000 transforms.py:952(intervaly)
        1    0.000    0.000    0.000    0.000 case.py:43(_Outcome)
       24    0.000    0.000    0.000    0.000 __init__.py:211(_acquireLock)
        1    0.000    0.000    0.000    0.000 quiver.py:15(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:307(Legend)
        2    0.000    0.000    0.002    0.001 contour.py:1540(_contour_args)
       12    0.000    0.000    0.000    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
       77    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        7    0.000    0.000    0.000    0.000 parser.py:298(_convert)
        4    0.000    0.000    0.000    0.000 {built-in method matplotlib._path.get_path_extents}
       20    0.000    0.000    0.000    0.000 pyparsing.py:2685(parseImpl)
       15    0.000    0.000    0.000    0.000 axis.py:775(limit_range_for_scale)
        1    0.000    0.000    0.005    0.005 __init__.py:124(<module>)
       11    0.000    0.000    0.000    0.000 transforms.py:947(intervalx)
       92    0.000    0.000    0.000    0.000 textwrap.py:480(prefixed_lines)
       67    0.000    0.000    0.000    0.000 transforms.py:2698(get_matrix)
        6    0.000    0.000    0.001    0.000 core.py:5604(min)
        1    0.000    0.000    0.019    0.019 legend.py:22(<module>)
        4    0.000    0.000    0.000    0.000 transforms.py:1741(__eq__)
       70    0.000    0.000    0.000    0.000 abc.py:9(abstractmethod)
       43    0.000    0.000    0.000    0.000 {method 'index' of 'list' objects}
        1    0.000    0.000    0.000    0.000 triinterpolate.py:594(_ReducedHCT_Element)
        1    0.000    0.000    0.001    0.001 patches.py:3102(ArrowStyle)
        3    0.000    0.000    0.000    0.000 {built-in method posix.mkdir}
    34/26    0.000    0.000    0.000    0.000 pyparsing.py:3412(__str__)
        1    0.000    0.000    0.008    0.008 pyplot.py:177(switch_backend)
       44    0.000    0.000    0.000    0.000 _methods.py:73(_clip_dep_is_byte_swapped)
      215    0.000    0.000    0.000    0.000 axis.py:346(<genexpr>)
      139    0.000    0.000    0.000    0.000 multiarray.py:145(concatenate)
       20    0.000    0.000    0.001    0.000 pyparsing.py:3981(parseImpl)
        2    0.000    0.000    0.000    0.000 contour.py:1217(_contour_level_args)
        2    0.000    0.000    0.000    0.000 axis.py:1820(_get_label)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:4(<module>)
        1    0.000    0.000    0.002    0.002 dviread.py:18(<module>)
        1    0.000    0.000    0.013    0.013 __init__.py:10(<module>)
        3    0.000    0.000    0.001    0.000 function_base.py:4083(meshgrid)
      138    0.000    0.000    0.000    0.000 cycler.py:212(<genexpr>)
        1    0.000    0.000    0.001    0.001 tz.py:9(<module>)
      252    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
      281    0.000    0.000    0.000    0.000 pyparsing.py:2634(<genexpr>)
        8    0.000    0.000    0.000    0.000 ticker.py:193(_divmod)
       48    0.000    0.000    0.000    0.000 transforms.py:2915(interval_contains)
       45    0.000    0.000    0.001    0.000 collections.py:724(set_edgecolor)
       21    0.000    0.000    0.000    0.000 __init__.py:1501(getEffectiveLevel)
       66    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
        8    0.000    0.000    0.000    0.000 spines.py:392(set_position)
       36    0.000    0.000    0.000    0.000 numerictypes.py:293(issubclass_)
        6    0.000    0.000    0.001    0.000 core.py:5734(max)
       13    0.000    0.000    0.001    0.000 transforms.py:736(<listcomp>)
       51    0.000    0.000    0.000    0.000 core.py:1324(make_mask_descr)
       42    0.000    0.000    0.000    0.000 function_base.py:257(iterable)
        5    0.000    0.000    0.009    0.002 _base.py:2725(grid)
        1    0.000    0.000    0.021    0.021 overrides.py:1(<module>)
       69    0.000    0.000    0.000    0.000 shape_base.py:219(_vhstack_dispatcher)
       22    0.000    0.000    0.002    0.000 <__array_function__ internals>:2(isclose)
       26    0.000    0.000    0.000    0.000 core.py:6623(getdoc)
       54    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       42    0.000    0.000    0.000    0.000 transforms.py:1664(frozen)
       31    0.000    0.000    0.000    0.000 warnings.py:350(__init__)
        1    0.000    0.000    0.097    0.097 __init__.py:1851(__init__)
       89    0.000    0.000    0.000    0.000 docstring.py:98(do_copy)
       11    0.000    0.000    0.001    0.000 abc.py:151(register)
       25    0.000    0.000    0.000    0.000 pyparsing.py:3975(__init__)
        1    0.000    0.000    0.000    0.000 polar.py:1(<module>)
     23/7    0.000    0.000    0.000    0.000 pyparsing.py:3740(streamline)
       94    0.000    0.000    0.000    0.000 backend_bases.py:866(get_snap)
        3    0.000    0.000    0.001    0.000 collections.py:1119(__init__)
       12    0.000    0.000    0.000    0.000 axis.py:2476(get_view_interval)
      158    0.000    0.000    0.000    0.000 pyparsing.py:3370(<genexpr>)
        1    0.000    0.000    0.000    0.000 pathlib.py:107(_WindowsFlavour)
      302    0.000    0.000    0.000    0.000 __init__.py:907(__iter__)
       17    0.000    0.000    0.000    0.000 pyparsing.py:1926(__or__)
      186    0.000    0.000    0.000    0.000 {method 'ljust' of 'str' objects}
